0.001 0.00000000000000000000
0.002 0.00000000000000000000
0.002 0.00000000000000000000
0.002 0.00000000000000000000
0.002 0.00000000000000000000
0.003 0.00000000000000000000
0.003 0.00000000000000000000
0.003 0.00000000000000000000
0.003 0.00000000000000000000
0.004 0.00000000000000000000
0.004 0.00000000000000000000
0.004 0.00000000000000000000
0.004 0.00000000000000000000
0.004 0.00000000000000000000
0.004 0.00000000000000000000
0.005 0.00000000000000000000
0.005 0.00000000000000000000
0.005 0.00000000000000000000
0.005 0.00000000000000000000
0.006 0.00000000000000000000
0.006 0.00000000000000000000
0.006 0.00000000000000000000
0.006 0.00000000000000000000
0.007 0.00000000000000000000
0.007 0.00000000000000000000
0.007 0.00000000000000000000
0.007 0.00000000000000000000
0.008 0.00000000000000000000
0.008 0.00000000000000000000
0.009 0.00000000000000000000
0.009 0.00000000000000000002
0.009 0.00000000000000000002
0.009 0.00000000000000001095
0.009 0.00000000000000001095
0.009 0.00000000000002221252
0.010 0.00000000000002221252
0.010 0.00000000000008236006
0.011 0.00000000000008236006
0.011 0.00000000000154375265
0.011 0.00000000000154375265
0.011 0.00000000007037745332
0.011 0.00000000007037745332
0.011 0.00000000031673885728
0.012 0.00000000031673885728
0.012 0.00000000167936575484
0.013 0.00000000167936575484
0.013 0.00000000899361542589
0.013 0.00000000899361542589
0.013 0.00000004148125383678
0.013 0.00000004148125383678
0.013 0.00000015540047114135
0.014 0.00000015540047114135
0.014 0.00000048920027922485
0.015 0.00000048920027922485
0.015 0.00000133061477594969
0.015 0.00000133061477594969
0.015 0.00000319443895813922
0.015 0.00000319443895813922
0.015 0.00000689798753599209
0.016 0.00000689798753599209
0.016 0.00001362293441626144
0.017 0.00001362293441626144
0.017 0.00002491301497416186
0.017 0.00002491301497416186
0.017 0.00004262916498149141
0.018 0.00004262916498149141
0.018 0.00006868828488911296
0.018 0.00006868828488911296
0.018 0.00010506491524223349
0.018 0.00010506491524223349
0.018 0.00015387696789671289
0.019 0.00015387696789671289
0.019 0.00021692423960679386
0.019 0.00021692423960679386
0.019 0.00029565335075855994
0.020 0.00029565335075855994
0.020 0.00039039246005665969
0.021 0.00039039246005665969
0.021 0.00050127928977110434
0.021 0.00050127928977110434
0.021 0.00062893863959721807
0.021 0.00062893863959721807
0.021 0.00077290633489092994
0.022 0.00077290633489092994
0.022 0.00093064158233702242
0.022 0.00093064158233702242
0.022 0.00110038003957520160
0.023 0.00110038003957520160
0.023 0.00128228701195330684
0.024 0.00128228701195330684
0.024 0.00147465553906456583
0.024 0.00147465553906456583
0.024 0.00167580714130449227
0.025 0.00167580714130449227
0.025 0.00188381272924021239
0.025 0.00188381272924021239
