1.250000000000000102e-06 0.000000000000000000e+00
1.749999999999999974e-06 0.000000000000000000e+00
2.249999999999999633e-06 0.000000000000000000e+00
2.749999999999999928e-06 0.000000000000000000e+00
3.249999999999999800e-06 2.862441011037672044e-251
3.749999999999999671e-06 4.815611707713012867e-171
4.249999999999999966e-06 8.262799012286383924e-122
4.750000000000000262e-06 5.439344951288770463e-90
5.250000000000000557e-06 8.403654501819310325e-163
5.750000000000000004e-06 1.475963890069201018e-128
6.250000000000000300e-06 3.122011076283446563e-103
6.749999999999999747e-06 2.799814570206890376e-84
7.250000000000000043e-06 1.651003453348745456e-69
7.750000000000000338e-06 1.629788004913245879e-58
8.250000000000000633e-06 2.241054457501694277e-48
8.750000000000000928e-06 2.052323586403382380e-42
9.249999999999999528e-06 1.053706929716725417e-36
9.749999999999999823e-06 7.722310023937472714e-31
1.025000000000000012e-05 3.183200817957825984e-28
1.074999999999999872e-05 3.270587420090602592e-25
1.124999999999999901e-05 4.875904567414645341e-22
1.174999999999999931e-05 3.886966065027385643e-20
1.225000000000000130e-05 2.423206351265006638e-18
1.274999999999999990e-05 1.109585631022288593e-16
1.325000000000000019e-05 3.324684564020559555e-15
1.375000000000000049e-05 6.326407316606965235e-14
1.425000000000000078e-05 8.273267585266708642e-13
1.474999999999999939e-05 7.883714116417663989e-12
1.524999999999999968e-05 5.737125077737203771e-11
1.574999999999999998e-05 3.316892528419362497e-10
1.625000000000000196e-05 1.569965970646033999e-09
1.675000000000000057e-05 6.255612600321136818e-09
1.725000000000000255e-05 2.147746904638204681e-08
1.774999999999999777e-05 6.484434634508351825e-08
1.824999999999999976e-05 1.750078298792069805e-07
1.874999999999999836e-05 4.277993580871421736e-07
1.925000000000000035e-05 9.585778419946697326e-07
1.974999999999999895e-05 1.989245119822944843e-06
2.025000000000000094e-05 3.855361291556518274e-06
2.074999999999999954e-05 7.032796021583939110e-06
2.125000000000000153e-05 1.216012843703281276e-05
2.175000000000000013e-05 2.004321517273291071e-05
2.224999999999999873e-05 3.162049569351636341e-05
2.275000000000000072e-05 4.796787664978067106e-05
2.324999999999999932e-05 7.030881377701958469e-05
2.375000000000000131e-05 9.991157416868204041e-05
2.424999999999999991e-05 1.380558976828762672e-04
2.475000000000000190e-05 1.859783259467571613e-04
2.525000000000000050e-05 2.447347239739254923e-04
2.574999999999999910e-05 3.152637779216033078e-04
2.624999999999999770e-05 3.984652038084161895e-04
2.674999999999999969e-05 4.949762223567810444e-04
2.724999999999999829e-05 6.051641687063836561e-04
2.775000000000000028e-05 7.272470168970681477e-04
2.825000000000000227e-05 8.618573548316407935e-04
2.875000000000000087e-05 1.009277186156068689e-03
2.925000000000000286e-05 1.169046661121966174e-03
2.974999999999999807e-05 1.340537214991831998e-03
3.025000000000000006e-05 1.521305921293598842e-03
3.075000000000000205e-05 1.710191279617969632e-03
3.125000000000000065e-05 1.907590026705940868e-03
3.174999999999999925e-05 2.112427919011508875e-03
3.224999999999999785e-05 2.323723496979348060e-03
3.275000000000000323e-05 2.540220325294843297e-03
3.325000000000000183e-05 2.760849221711824796e-03
3.375000000000000043e-05 2.984632072777477704e-03
3.425000000000000581e-05 3.210282925591084746e-03
3.475000000000000441e-05 3.436890818281269737e-03
3.524999999999999623e-05 3.658980971886439428e-03
3.574999999999999484e-05 3.875153782993254973e-03
3.625000000000000021e-05 4.089279221705847608e-03
3.674999999999999881e-05 4.300618560375967826e-03
3.724999999999999741e-05 4.508369668876245975e-03
3.774999999999999602e-05 4.712158344010732372e-03
3.825000000000000139e-05 4.911251944856196046e-03
3.874999999999999999e-05 5.105233778119670079e-03
3.924999999999999859e-05 5.293890394879656631e-03
3.975000000000000397e-05 5.476567031175706007e-03
4.025000000000000257e-05 5.648040836855551007e-03
4.075000000000000117e-05 5.808436741184952110e-03
4.124999999999999977e-05 5.962179526809198438e-03
4.175000000000000515e-05 6.109473215565501027e-03
4.225000000000000375e-05 6.250372446903483536e-03
4.275000000000000235e-05 6.384328246533089828e-03
4.324999999999999418e-05 6.511753402065063867e-03
4.374999999999999956e-05 6.632471446382563751e-03
4.424999999999999816e-05 6.746411441720895005e-03
4.474999999999999676e-05 6.854035709269154335e-03
4.524999999999999536e-05 6.950230601935216031e-03
4.575000000000000074e-05 7.035665053078605721e-03
4.624999999999999934e-05 7.115336757497992166e-03
4.674999999999999794e-05 7.188837001450523734e-03
4.725000000000000331e-05 7.256710273246948922e-03
4.775000000000000192e-05 7.319294862001223499e-03
4.825000000000000052e-05 7.376154353885533074e-03
4.874999999999999912e-05 7.427783788066707679e-03
4.925000000000000449e-05 7.474548486771205938e-03
4.975000000000000310e-05 7.516113032530880381e-03
5.025000000000000170e-05 7.549254736100833967e-03
5.075000000000000030e-05 7.574237575125162929e-03
5.124999999999999890e-05 7.594967624629996375e-03
5.174999999999999750e-05 7.611847753045768682e-03
5.224999999999999610e-05 7.624670597056413916e-03
5.275000000000000148e-05 7.633792550393608649e-03
5.325000000000000008e-05 7.639596328881057170e-03
5.374999999999999868e-05 7.641696642091237723e-03
5.424999999999999728e-05 7.640586381650424364e-03
5.475000000000000266e-05 7.636548097140964490e-03
5.525000000000000126e-05 7.626629714701995723e-03
5.574999999999999986e-05 7.611294503136967204e-03
5.624999999999999846e-05 7.593703965717474996e-03
5.675000000000000384e-05 7.573528261584368260e-03
5.725000000000000244e-05 7.551107404699287581e-03
5.775000000000000104e-05 4.302925137002550776e-02
5.825000000000000642e-05 7.499850119866420355e-03
5.874999999999999824e-05 7.471298280174590474e-03
5.924999999999999684e-05 7.209591815183960528e-02
5.974999999999999544e-05 7.408470283010454814e-03
6.025000000000000082e-05 7.372996499780284582e-03
6.074999999999999942e-05 7.334253773447658130e-03
6.124999999999999802e-05 7.294111613484613628e-03
6.174999999999999662e-05 7.252944719950729126e-03
6.224999999999999522e-05 7.210467852534099657e-03
6.274999999999999383e-05 7.166714760100453309e-03
6.325000000000000598e-05 7.122198745388024464e-03
6.375000000000000458e-05 7.076561350999430351e-03
6.425000000000000318e-05 7.029864711788219762e-03
6.475000000000000178e-05 6.982435709939566713e-03
6.525000000000000038e-05 6.931357759069946625e-03
6.574999999999999898e-05 6.879365648404346840e-03
6.624999999999999758e-05 6.826752473055152509e-03
6.675000000000000974e-05 1.527845969447856438e-02
6.725000000000000834e-05 2.329979910518210906e-02
6.775000000000000694e-05 7.089659615481721036e-03
6.825000000000000554e-05 6.611266751804652578e-03
6.875000000000000414e-05 6.556643699532477103e-03
6.925000000000000274e-05 1.259166796854820775e-02
6.975000000000000134e-05 6.264392115776799309e-03
7.025000000000001350e-05 5.335768144865274572e-03
7.074999999999999855e-05 5.302584794199633952e-03
7.124999999999999715e-05 5.268908755026797258e-03
7.174999999999999575e-05 5.235280961836953108e-03
7.224999999999999435e-05 5.200965849406834034e-03
7.274999999999999295e-05 5.166608288575250119e-03
7.324999999999999155e-05 5.131787413454986894e-03
7.374999999999999015e-05 5.096207710653504093e-03
7.425000000000000230e-05 5.060448652045974015e-03
7.475000000000000091e-05 5.024087553652314964e-03
7.524999999999999951e-05 4.987197238956535619e-03
7.574999999999999811e-05 4.950268953061501102e-03
7.624999999999999671e-05 4.912739405522005900e-03
7.674999999999999531e-05 4.874763253812871601e-03
7.724999999999999391e-05 4.836631159913379503e-03
7.775000000000000606e-05 4.797942296183427095e-03
7.825000000000000466e-05 4.759014397055893152e-03
7.875000000000000327e-05 4.719861231654446168e-03
7.925000000000000187e-05 4.680156559332571999e-03
7.975000000000000047e-05 4.640465278927350702e-03
8.024999999999999907e-05 4.599598653759000809e-03
8.074999999999999767e-05 4.557579863108308753e-03
8.124999999999999627e-05 4.515761449679070970e-03
