1.250000000000000026e-03 0.000000000000000000e+00
1.750000000000000036e-03 0.000000000000000000e+00
2.249999999999999830e-03 0.000000000000000000e+00
2.749999999999999840e-03 0.000000000000000000e+00
3.249999999999999851e-03 2.862441011037672044e-251
3.749999999999999861e-03 4.815611707713012867e-171
4.250000000000000305e-03 8.262799012286383924e-122
4.749999999999999882e-03 5.439344951288770463e-90
5.250000000000000326e-03 8.403654501819310325e-163
5.749999999999999903e-03 1.475963890069201018e-128
6.250000000000000347e-03 3.122011076283446563e-103
6.749999999999999924e-03 2.799814570206890376e-84
7.250000000000000368e-03 1.651003453348745456e-69
7.749999999999999944e-03 1.629788004913245879e-58
8.250000000000000389e-03 2.241054457501694277e-48
8.750000000000000833e-03 2.052323586403382380e-42
9.249999999999999542e-03 1.053706929716725417e-36
9.749999999999999986e-03 7.722310023937472714e-31
1.025000000000000043e-02 3.183200817957825984e-28
1.074999999999999914e-02 3.270587420090602592e-25
1.124999999999999958e-02 4.875904567414645341e-22
1.175000000000000003e-02 3.886966065027385643e-20
1.225000000000000047e-02 2.423206351265006638e-18
1.274999999999999918e-02 1.109585631022288593e-16
1.324999999999999963e-02 3.324684564020559555e-15
1.375000000000000007e-02 6.326407316606965235e-14
1.425000000000000051e-02 8.273267585266708642e-13
1.474999999999999922e-02 7.883714116417663989e-12
1.524999999999999967e-02 5.737125077737203771e-11
1.575000000000000011e-02 3.316892528419362497e-10
1.625000000000000056e-02 1.569965970646033999e-09
1.675000000000000100e-02 6.255612600321136818e-09
1.725000000000000144e-02 2.147746904638204681e-08
1.774999999999999842e-02 6.484434634508351825e-08
1.824999999999999886e-02 1.750078298792069805e-07
1.874999999999999931e-02 4.277993580871421736e-07
1.924999999999999975e-02 9.585778419946697326e-07
1.975000000000000019e-02 1.989245119822944843e-06
2.025000000000000064e-02 3.855361291556518274e-06
2.075000000000000108e-02 7.032796021583939110e-06
2.125000000000000153e-02 1.216012843703281276e-05
2.174999999999999850e-02 2.004321517273291071e-05
2.224999999999999895e-02 3.162049569351636341e-05
2.274999999999999939e-02 4.796787664978067106e-05
2.324999999999999983e-02 7.030881377701958469e-05
2.375000000000000028e-02 9.991157416868204041e-05
2.425000000000000072e-02 1.380558976828762672e-04
2.475000000000000117e-02 1.859783259467571613e-04
2.525000000000000161e-02 2.447347239739254923e-04
2.574999999999999858e-02 3.152637779216033078e-04
2.624999999999999903e-02 3.984652038084161895e-04
2.674999999999999947e-02 4.949762223567810444e-04
2.724999999999999992e-02 6.051641687063836561e-04
2.775000000000000036e-02 7.272470168970681477e-04
2.825000000000000080e-02 8.618573548316407935e-04
2.875000000000000125e-02 1.009277186156068689e-03
2.925000000000000169e-02 1.169046661121966174e-03
2.974999999999999867e-02 1.340537214991831998e-03
3.024999999999999911e-02 1.521305921293598842e-03
3.074999999999999956e-02 1.710191279617969632e-03
3.125000000000000000e-02 1.907590026705940868e-03
3.175000000000000044e-02 2.112427919011508875e-03
3.225000000000000089e-02 2.323723496979348060e-03
3.275000000000000133e-02 2.540220325294843297e-03
3.325000000000000178e-02 2.760849221711824796e-03
3.375000000000000222e-02 2.984632072777477704e-03
3.425000000000000266e-02 3.210282925591084746e-03
3.475000000000000311e-02 3.436890818281269737e-03
3.524999999999999661e-02 3.658980971886439428e-03
3.574999999999999706e-02 3.875153782993254973e-03
3.624999999999999750e-02 4.089279221705847608e-03
3.674999999999999795e-02 4.300618560375967826e-03
3.724999999999999839e-02 4.508369668876245975e-03
3.774999999999999883e-02 4.712158344010732372e-03
3.824999999999999928e-02 4.911251944856196046e-03
3.874999999999999972e-02 5.105233778119670079e-03
3.925000000000000017e-02 5.293890394879656631e-03
3.975000000000000061e-02 5.476567031175706007e-03
4.025000000000000105e-02 5.648040836855551007e-03
4.075000000000000150e-02 5.808436741184952110e-03
4.125000000000000194e-02 5.962179526809198438e-03
4.175000000000000239e-02 6.109473215565501027e-03
4.225000000000000283e-02 6.250372446903483536e-03
4.275000000000000328e-02 6.384328246533089828e-03
4.324999999999999678e-02 6.511753402065063867e-03
4.374999999999999722e-02 6.632471446382563751e-03
4.424999999999999767e-02 6.746411441720895005e-03
4.474999999999999811e-02 6.854035709269154335e-03
4.524999999999999856e-02 6.950230601935216031e-03
4.574999999999999900e-02 7.035665053078605721e-03
4.624999999999999944e-02 7.115336757497992166e-03
4.674999999999999989e-02 7.188837001450523734e-03
4.725000000000000033e-02 7.256710273246948922e-03
4.775000000000000078e-02 7.319294862001223499e-03
4.825000000000000122e-02 7.376154353885533074e-03
4.875000000000000167e-02 7.427783788066707679e-03
4.925000000000000211e-02 7.474548486771205938e-03
4.975000000000000255e-02 7.516113032530880381e-03
5.025000000000000300e-02 7.549254736100833967e-03
5.075000000000000344e-02 7.574237575125162929e-03
5.124999999999999695e-02 7.594967624629996375e-03
5.174999999999999739e-02 7.611847753045768682e-03
5.224999999999999784e-02 7.624670597056413916e-03
5.274999999999999828e-02 7.633792550393608649e-03
5.324999999999999872e-02 7.639596328881057170e-03
5.374999999999999917e-02 7.641696642091237723e-03
5.424999999999999961e-02 7.640586381650424364e-03
5.475000000000000006e-02 7.636548097140964490e-03
5.525000000000000050e-02 7.626629714701995723e-03
5.575000000000000094e-02 7.611294503136967204e-03
5.625000000000000139e-02 7.593703965717474996e-03
5.675000000000000183e-02 7.573528261584368260e-03
5.725000000000000228e-02 7.551107404699287581e-03
5.775000000000000272e-02 4.302925137002550776e-02
5.825000000000000316e-02 7.499850119866420355e-03
5.874999999999999667e-02 7.471298280174590474e-03
5.924999999999999711e-02 7.209591815183960528e-02
5.974999999999999756e-02 7.408470283010454814e-03
6.024999999999999800e-02 7.372996499780284582e-03
6.074999999999999845e-02 7.334253773447658130e-03
6.124999999999999889e-02 7.294111613484613628e-03
6.174999999999999933e-02 7.252944719950729126e-03
6.224999999999999978e-02 7.210467852534099657e-03
6.275000000000000022e-02 7.166714760100453309e-03
6.325000000000000067e-02 7.122198745388024464e-03
6.375000000000000111e-02 7.076561350999430351e-03
6.425000000000000155e-02 7.029864711788219762e-03
6.475000000000000200e-02 6.982435709939566713e-03
6.525000000000000244e-02 6.931357759069946625e-03
6.575000000000000289e-02 6.879365648404346840e-03
6.625000000000000333e-02 6.826752473055152509e-03
6.675000000000000377e-02 1.527845969447856438e-02
6.725000000000000422e-02 2.329979910518210906e-02
6.775000000000000466e-02 7.089659615481721036e-03
6.825000000000000511e-02 6.611266751804652578e-03
6.875000000000000555e-02 6.556643699532477103e-03
6.925000000000000600e-02 1.259166796854820775e-02
6.975000000000000644e-02 6.264392115776799309e-03
7.025000000000000688e-02 5.335768144865274572e-03
7.074999999999999345e-02 5.302584794199633952e-03
7.124999999999999389e-02 5.268908755026797258e-03
7.174999999999999434e-02 5.235280961836953108e-03
7.224999999999999478e-02 5.200965849406834034e-03
7.274999999999999523e-02 5.166608288575250119e-03
7.324999999999999567e-02 5.131787413454986894e-03
7.374999999999999611e-02 5.096207710653504093e-03
7.424999999999999656e-02 5.060448652045974015e-03
7.474999999999999700e-02 5.024087553652314964e-03
7.524999999999999745e-02 4.987197238956535619e-03
7.574999999999999789e-02 4.950268953061501102e-03
7.624999999999999833e-02 4.912739405522005900e-03
7.674999999999999878e-02 4.874763253812871601e-03
7.724999999999999922e-02 4.836631159913379503e-03
7.774999999999999967e-02 4.797942296183427095e-03
7.825000000000000011e-02 4.759014397055893152e-03
7.875000000000000056e-02 4.719861231654446168e-03
7.925000000000000100e-02 4.680156559332571999e-03
7.975000000000000144e-02 4.640465278927350702e-03
8.025000000000000189e-02 4.599598653759000809e-03
8.075000000000000233e-02 4.557579863108308753e-03
8.125000000000000278e-02 4.515761449679070970e-03
8.175000000000000322e-02 4.473655299314567048e-03
8.225000000000000366e-02 4.431340407477254821e-03
8.275000000000000411e-02 4.389174560897650401e-03
8.325000000000000455e-02 4.346765652249752303e-03
8.375000000000000500e-02 4.304332323351236535e-03
8.425000000000000544e-02 4.261979262972221197e-03
8.475000000000000588e-02 4.219434724809074076e-03
8.525000000000000633e-02 4.176934777172508842e-03
8.575000000000000677e-02 4.134439635227412507e-03
8.624999999999999334e-02 4.091794266104757313e-03
8.674999999999999378e-02 4.049288298697017487e-03
8.724999999999999423e-02 4.006721325545887537e-03
8.774999999999999467e-02 3.964098464907965524e-03
8.824999999999999512e-02 3.921611715060992383e-03
8.874999999999999556e-02 3.879126863332213113e-03
8.924999999999999600e-02 3.836594056060138765e-03
8.974999999999999645e-02 3.794225149259024873e-03
9.024999999999999689e-02 3.751404633966424779e-03
9.074999999999999734e-02 3.708224200920012814e-03
9.124999999999999778e-02 3.665197334066537700e-03
9.174999999999999822e-02 3.622235329010810908e-03
9.224999999999999867e-02 3.579372914037782030e-03
9.274999999999999911e-02 3.536684365718913495e-03
9.324999999999999956e-02 3.494054611807167771e-03
9.375000000000000000e-02 3.451521619059316325e-03
9.425000000000000044e-02 3.409198224232648945e-03
9.475000000000000089e-02 3.366927186194749316e-03
9.525000000000000133e-02 3.324747503753962882e-03
9.575000000000000178e-02 3.282792593574045906e-03
9.625000000000000222e-02 3.240900479340700930e-03
9.675000000000000266e-02 3.199176967124475312e-03
9.725000000000000311e-02 3.157632871344998819e-03
9.775000000000000355e-02 3.116115150841151232e-03
9.825000000000000400e-02 3.074815948544518812e-03
9.875000000000000444e-02 3.033664094601130033e-03
9.925000000000000488e-02 2.992534371289949126e-03
9.975000000000000533e-02 2.951669327617688701e-03
1.002500000000000058e-01 2.910726024392932317e-03
1.007500000000000062e-01 2.869539002065830957e-03
1.012500000000000067e-01 2.828744375859124863e-03
1.017499999999999932e-01 2.788030122965080328e-03
1.022499999999999937e-01 2.747418210993297655e-03
1.027499999999999941e-01 2.707103574226174189e-03
1.032499999999999946e-01 2.666848582575939187e-03
1.037499999999999950e-01 2.626776157056068175e-03
1.042499999999999954e-01 2.586934218249549444e-03
1.047499999999999959e-01 2.547139456655732673e-03
1.052499999999999963e-01 2.507590576453036426e-03
1.057499999999999968e-01 2.468214850123897318e-03
1.062499999999999972e-01 2.428866810926264084e-03
1.067499999999999977e-01 2.389808877260681409e-03
1.072499999999999981e-01 2.350869082932653155e-03
1.077499999999999986e-01 2.311951963461009781e-03
1.082499999999999990e-01 2.273364161466700194e-03
1.087499999999999994e-01 2.234835676752805825e-03
1.092499999999999999e-01 2.196413477493356844e-03
1.097500000000000003e-01 2.158220650600165512e-03
1.102500000000000008e-01 2.119971367263979219e-03
1.107500000000000012e-01 2.081769484220369337e-03
1.112500000000000017e-01 2.043760412265386694e-03
1.117500000000000021e-01 2.005795355527718697e-03
1.122500000000000026e-01 1.968059606713315739e-03
1.127500000000000030e-01 1.930451465165387674e-03
1.132500000000000034e-01 1.892878803669564023e-03
1.137500000000000039e-01 1.855548451906999718e-03
1.142500000000000043e-01 1.818307154922647970e-03
1.147500000000000048e-01 1.781076875337032819e-03
1.152500000000000052e-01 1.744104805605187604e-03
1.157500000000000057e-01 1.707184200753626875e-03
1.162500000000000061e-01 1.670350676159532794e-03
1.167500000000000066e-01 1.633690307858843378e-03
1.172499999999999931e-01 1.597081986843239916e-03
1.177499999999999936e-01 1.560571918406461088e-03
1.182499999999999940e-01 1.524188942987125340e-03
1.187499999999999944e-01 1.487815121037892353e-03
1.192499999999999949e-01 1.451598269102475454e-03
1.197499999999999953e-01 1.415474211431528000e-03
1.202499999999999958e-01 1.379318719969498336e-03
1.207499999999999962e-01 1.343338782748173046e-03
1.212499999999999967e-01 1.307417154411019298e-03
1.217499999999999971e-01 1.271452926356031769e-03
1.222499999999999976e-01 1.235672265947041675e-03
1.227499999999999980e-01 1.199900028255926300e-03
1.232499999999999984e-01 1.164146234751703337e-03
1.237499999999999989e-01 1.128498920262962103e-03
